title,episodes,country,premiere_year,final_year,seasons,Original Channel,technique,final_year_filled,run_years,era,title_clean,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,endYear,runtimeMinutes,genres,averageRating,numVotes,year_diff,rating_norm,seasons_norm,votes_norm,success_score,is_successful,toy_products,avg_stars,total_reviews,bought_last_month,match_reliable,has_merch,imdb_norm,merch_norm,reviews_norm,franchise_score,is_franchise,netflix_popularity,netflix_vote_avg,netflix_vote_count,netflix_duration,on_netflix
Furiki Wheels,52,France,2017.0,2018.0,1.0,"Disney XD, Nat Geo Kids",Flash,2018.0,1.0,Streaming Era (2010+),furiki wheels,tt11344254,tvSeries,Furiki Wheels,Furiki Wheels,0.0,2018.0,2018.0,,"Animation,Comedy,Family",6.8,35.0,1.0,0.6835443037974682,0.0,3.891196384357968e-05,0.2734274495099482,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
The Lampies,52,United Kingdom,2001.0,2001.0,1.0,BBC2,Traditional,2001.0,0.0,Modern (97-09),the lampies,tt1660130,tvSeries,The Lampies,The Lampies,0.0,2000.0,2002.0,11.0,"Animation,Family",7.3,37.0,1.0,0.7468354430379746,0.0,4.179433153569669e-05,0.2987446257980737,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Spaced Out,26,Coproduction,2002.0,2005.0,1.0,Cartoon Network,Traditional,2005.0,3.0,Modern (97-09),spaced out,tt0882136,tvSeries,Spaced out,"Allo la Terre, ici les Martin",0.0,2001.0,,26.0,"Animation,Comedy",7.2,88.0,1.0,0.7341772151898733,0.0,0.0001152947076846,0.2936997097528705,0,1.0,4.6,48321.0,4000.0,True,1,0.7341772151898733,0.0823892893923789,0.4181753669343672,0.2966933939373749,1,0.0,,,,0
FriendZSpace,20,Belgium,2022.0,2022.0,1.0,ABC Me,CGI,2022.0,0.0,Streaming Era (2010+),friendzspace,tt14016298,tvSeries,FriendZSpace,FriendZSpace,0.0,2021.0,,,Animation,8.5,64.0,1.0,0.8987341772151897,0.0,8.070629537927636e-05,0.3595138474599207,1,0.0,,,0.0,,0,0.8987341772151897,0.0,0.0,0.1797468354430379,1,38.423,0.0,0.0,1 Seasons,1
Happy Ness: The Secret of the Loch,13,United Kingdom,1995.0,1995.0,1.0,???,Traditional,1995.0,0.0,Golden Age (85-96),happy ness: the secret of the loch,tt3720294,tvSeries,Happy Ness: The Secret of the Loch,Happy Ness: The Secret of the Loch,0.0,1994.0,1995.0,23.0,"Animation,Family,Fantasy",8.2,40.0,1.0,0.8607594936708859,0.0,4.611788307387221e-05,0.3443153269391228,1,0.0,,,0.0,,0,0.8607594936708859,0.0,0.0,0.1721518987341772,1,0.0,,,,0
The Morph Files,13,United Kingdom,1995.0,1995.0,1.0,BBC,Stop Motion,1995.0,0.0,Golden Age (85-96),the morph files,tt0300213,tvSeries,The Morph Files,The Morph Files,0.0,1996.0,1996.0,10.0,"Animation,Family",7.3,156.0,1.0,0.7468354430379746,0.0,0.0002132952092166,0.298787501017494,0,0.0,,,0.0,,0,0.7468354430379746,0.0,0.0,0.1493670886075949,0,0.0,,,,0
Adventures of Sonic the Hedgehog,65,United States,1993.0,1996.0,1.0,Syndication,Traditional,1996.0,3.0,Golden Age (85-96),adventures of sonic the hedgehog,tt0222518,tvSeries,Adventures of Sonic the Hedgehog,Adventures of Sonic the Hedgehog,0.0,1993.0,1993.0,30.0,"Animation,Comedy,Family",6.3,4573.0,0.0,0.6202531645569619,0.0,0.006579004257257,0.249746016887099,0,0.0,,,0.0,,0,0.6202531645569619,0.0,0.0,0.1240506329113923,0,0.0,,,,0
Adventure Beast,12,United States,2021.0,,1.0,Netflix,Flash,2023.0,2.0,Streaming Era (2010+),adventure beast,tt15478708,tvSeries,Adventure Beast,Adventure Beast,0.0,2021.0,2021.0,20.0,"Adventure,Animation,Comedy",5.4,816.0,0.0,0.5063291139240507,0.0,0.0011644765476152,0.2028227647065241,0,0.0,,,0.0,,0,0.5063291139240507,0.0,0.0,0.1012658227848101,0,0.0,,,,0
Action Dad,22,Coproduction,2012.0,2012.0,1.0,Cartoon Network,Flash,2012.0,0.0,Streaming Era (2010+),action dad,tt2149382,tvSeries,Action Dad,Action Dad,0.0,2012.0,2012.0,22.0,Animation,7.5,34.0,0.0,0.7721518987341771,0.0,3.747077999752117e-05,0.3088701271886702,0,0.0,,,0.0,,0,0.7721518987341771,0.0,0.0,0.1544303797468354,0,0.0,,,,0
The Smurfs,52,Coproduction,2021.0,,1.0,Nickelodeon,CGI,2023.0,2.0,Streaming Era (2010+),the smurfs,tt14670820,tvSeries,The Smurfs,Les Schtroumpfs,0.0,2021.0,,12.0,"Adventure,Animation,Comedy",6.4,783.0,0.0,0.6329113924050632,0.0,0.0011169174806953,0.2534437863321991,0,2.0,4.5,0.0,500.0,True,1,0.6329113924050632,0.0102986611740473,0.0,0.1322465421267387,0,71.621,7.082,170.0,1 Seasons,1
Abadas,52,United Kingdom,2011.0,2012.0,1.0,CBeebies,Flash/Live-Action,2012.0,1.0,Streaming Era (2010+),abadas,tt23507294,tvSeries,Abadas,Abadas,0.0,2011.0,2012.0,,Family,8.8,22.0,0.0,0.9367088607594936,0.0,2.0176573844819093e-05,0.3746885884472586,1,0.0,,,0.0,,0,0.9367088607594936,0.0,0.0,0.1873417721518987,1,0.0,,,,0
Skeleton Warriors,13,United States,1995.0,1995.0,1.0,CBS,Traditional,1995.0,0.0,Golden Age (85-96),skeleton warriors,tt0108928,tvSeries,Skeleton Warriors,Skeleton Warriors,0.0,1994.0,1994.0,30.0,"Action,Adventure,Animation",7.0,434.0,1.0,0.7088607594936708,0.0,0.0006139443184209,0.2836977898770735,0,1.0,4.5,0.0,50.0,True,1,0.7088607594936708,0.0010298661174047,0.0,0.1423385782633067,0,0.0,,,,0
Qumi-Qumi,18,Coproduction,2012.0,,1.0,,"Flash (2012–19), CGI (2017–present)",2023.0,11.0,Streaming Era (2010+),qumi-qumi,tt2623770,tvSeries,Qumi-Qumi,Qumi-Qumi,0.0,2011.0,,,"Adventure,Animation,Comedy",7.9,105.0,1.0,0.8227848101265822,0.0,0.0001397948330676,0.3291488727588998,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
King Star King,6,United States,2014.0,2014.0,1.0,Adult Swim,Flash/Traditional,2014.0,0.0,Streaming Era (2010+),king star king,tt3038578,tvSeries,King Star King,King Star King,0.0,2013.0,2023.0,15.0,"Action,Animation,Comedy",5.7,704.0,1.0,0.5443037974683544,0.0,0.0010030639568567,0.2179722849765559,0,0.0,,,0.0,,0,0.5443037974683544,0.0,0.0,0.1088607594936709,0,0.0,,,,0
The Nudnik Show,12,Czechoslovakia,1991.0,1991.0,1.0,Cartoon Network,Traditional,1991.0,0.0,Golden Age (85-96),the nudnik show,tt0299359,tvSeries,The Nudnik Show,The Nudnik Show,0.0,1991.0,,30.0,Animation,6.1,15.0,0.0,0.5949367088607593,0.0,1.0088286922409543e-05,0.2379772056160343,0,0.0,,,0.0,,0,0.5949367088607593,0.0,0.0,0.1189873417721518,0,0.0,,,,0
Triple Z,52,France,1998.0,2000.0,1.0,Nickelodeon,Traditional,2000.0,2.0,Modern (97-09),triple z,tt7542516,tvSeries,Triple Z,Triple Z,0.0,1999.0,2000.0,,"Action,Adventure,Animation",7.4,9.0,1.0,0.7594936708860759,0.0,1.4411838460585062e-06,0.3037978286503919,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
Aaagh! It's the Mr. Hell Show!,13,Coproduction,2001.0,2002.0,1.0,BBC2,Flash,2002.0,1.0,Modern (97-09),aaagh! it's the mr. hell show!,tt0262147,tvSeries,Aaagh! It's the Mr. Hell Show!,Aaagh! It's the Mr. Hell Show!,0.0,2000.0,2002.0,25.0,"Animation,Comedy",7.2,460.0,1.0,0.7341772151898733,0.0,0.0006514150984184,0.2938337398505539,0,0.0,,,0.0,,0,0.7341772151898733,0.0,0.0,0.1468354430379746,0,0.0,,,,0
Wolf,52,France,2020.0,2020.0,1.0,TF1,Flash,2020.0,0.0,Streaming Era (2010+),wolf,tt11702428,tvSeries,Wolf,Wolf,0.0,2019.0,2019.0,,"Adventure,Thriller",7.8,40.0,1.0,0.8101265822784809,0.0,4.611788307387221e-05,0.3240621623821608,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,0.0,,,,0
Vuelta Por El Universo,,Argentina,2012.0,2012.0,1.0,Pakapaka,Flash,2012.0,0.0,Streaming Era (2010+),vuelta por el universo,tt5571016,tvSeries,Vuelta por el Universo,Vuelta por el Universo,0.0,2013.0,,,Animation,8.6,15.0,1.0,0.911392405063291,0.0,1.0088286922409543e-05,0.364559484097047,1,0.0,,,0.0,,0,0.911392405063291,0.0,0.0,0.1822784810126582,1,0.0,,,,0
Harold and the Purple Crayon,13,United States,2002.0,2002.0,1.0,HBO,Traditional,2002.0,0.0,Modern (97-09),harold and the purple crayon,tt0283735,tvSeries,Harold and the Purple Crayon,Harold and the Purple Crayon,0.0,2001.0,2002.0,,"Animation,Family,Fantasy",7.7,223.0,1.0,0.7974683544303797,0.0,0.0003098545269025,0.3190648054038775,0,0.0,,,0.0,,0,0.7974683544303797,0.0,0.0,0.1594936708860759,1,0.0,,,,0
The Ripping Friends,13,Coproduction,2001.0,2002.0,1.0,Fox Kids,Flash,2002.0,1.0,Modern (97-09),the ripping friends,tt0290117,tvSeries,The Ripping Friends,The Ripping Friends,0.0,2001.0,2002.0,30.0,"Animation,Comedy",6.3,544.0,0.0,0.6202531645569619,0.0,0.0007724745414873,0.2482943844581566,0,0.0,,,0.0,,0,0.6202531645569619,0.0,0.0,0.1240506329113923,0,0.0,,,,0
The Ratties,26,United Kingdom,1988.0,1988.0,1.0,ITV,Traditional,1988.0,0.0,Golden Age (85-96),the ratties,tt0421439,tvSeries,The Ratties,The Ratties,0.0,1988.0,,5.0,"Animation,Comedy,Family",7.9,63.0,0.0,0.8227848101265822,0.0,7.926511153321785e-05,0.3291337403285161,1,0.0,,,0.0,,0,0.8227848101265822,0.0,0.0,0.1645569620253164,1,0.0,,,,0
The Proud Family: Louder and Prouder,10,United States,2022.0,,1.0,Disney+,Traditional,2023.0,1.0,Streaming Era (2010+),the proud family: louder and prouder,tt11871764,tvSeries,The Proud Family: Louder and Prouder,The Proud Family: Louder and Prouder,0.0,2022.0,,30.0,"Adventure,Animation,Comedy",3.3,5587.0,0.0,0.2405063291139239,0.0,0.0080403646771604,0.0982126228148596,0,0.0,,,0.0,,0,0.2405063291139239,0.0,0.0,0.0481012658227847,0,0.0,,,,0
The Prince of Atlantis,26,United Kingdom,1997.0,1997.0,1.0,BBC1,CGI,1997.0,0.0,Modern (97-09),the prince of atlantis,tt4985594,tvSeries,The Prince of Atlantis,The Prince of Atlantis,0.0,1997.0,1997.0,25.0,"Action,Adventure,Animation",7.8,13.0,0.0,0.8101265822784809,0.0,7.205919230292531e-06,0.3240524343911999,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,0.0,,,,0
The Prince,13,United States,2021.0,2021.0,1.0,HBO Max,Flash,2021.0,0.0,Streaming Era (2010+),the prince,tt11650736,tvSeries,The Prince,The Prince,0.0,2021.0,2021.0,14.0,"Animation,Comedy",5.8,3702.0,0.0,0.5569620253164557,0.0,0.0053237331273401,0.2241157434084173,0,20.0,4.44,325.0,1200.0,True,1,0.5569620253164557,0.0247167868177136,0.0028125865411243,0.1256897844483147,0,0.0,,,,0
The Smoggies,52,Coproduction,1988.0,1991.0,1.0,"Antenne 2, Radio-Canada",Traditional,1991.0,3.0,Golden Age (85-96),the smoggies,tt0179610,tvSeries,The Smoggies,The Smoggies,0.0,1988.0,1991.0,30.0,"Animation,Family",6.6,129.0,0.0,0.6582278481012657,0.0,0.000174383245373,0.2633347350518495,0,0.0,,,0.0,,0,0.6582278481012657,0.0,0.0,0.1316455696202531,0,0.0,,,,0
A Tale Dark & Grimm,10,United States,2021.0,,1.0,Netflix,CGI,2023.0,2.0,Streaming Era (2010+),a tale dark & grimm,tt2386826,tvSeries,A Tale Dark & Grimm,A Tale Dark & Grimm,0.0,2021.0,2021.0,26.0,"Action,Adventure,Animation",7.2,2241.0,0.0,0.7341772151898733,0.0,0.0032181635282486,0.2944754269580115,0,0.0,,,0.0,,0,0.7341772151898733,0.0,0.0,0.1468354430379746,0,0.0,,,,0
A Miss Mallard Mystery,26,Coproduction,2000.0,2001.0,1.0,Teletoon,Traditional,2001.0,1.0,Modern (97-09),a miss mallard mystery,tt2861690,tvSeries,A Miss Mallard Mystery,A Miss Mallard Mystery,0.0,2000.0,2001.0,22.0,"Adventure,Animation,Crime",8.0,300.0,0.0,0.8354430379746834,0.0,0.000420825683049,0.3342824216106357,1,0.0,,,0.0,,0,0.8354430379746834,0.0,0.0,0.1670886075949367,1,0.0,,,,0
A Bunch of Munsch,7,Canada,1991.0,1992.0,1.0,CTV,Traditional,1992.0,1.0,Golden Age (85-96),a bunch of munsch,tt0202184,tvSeries,A Bunch of Munsch,A Bunch of Munsch,0.0,1991.0,,30.0,"Animation,Family",7.4,51.0,0.0,0.7594936708860759,0.0,6.197090538051578e-05,0.3038129610807755,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
3000 Whys of Blue Cat,3057,China,1999.0,2001.0,1.0,Beijing Television,Traditional,2001.0,2.0,Modern (97-09),3000 whys of blue cat,tt8483276,tvSeries,3000 Whys of Blue Cat,Lan mao tao qi san qian wen,0.0,1999.0,,13.0,"Adventure,Animation,Comedy",6.8,58.0,0.0,0.6835443037974682,0.0,7.205919230292532e-05,0.273435736317063,0,0.0,,,0.0,,0,0.6835443037974682,0.0,0.0,0.1367088607594936,0,0.0,,,,0
The New Adventures of Lucky Luke,52,France,2001.0,2003.0,1.0,France 3,Traditional,2003.0,2.0,Modern (97-09),the new adventures of lucky luke,tt0295794,tvSeries,The New Adventures of Lucky Luke,Les nouvelles aventures de Lucky Luke,0.0,2001.0,2003.0,30.0,"Animation,Comedy,Family",7.1,735.0,0.0,0.721518987341772,0.0,0.0010477406560845,0.2888695301007299,0,2.0,0.0,0.0,0.0,True,1,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
The New Adventures of He-Man,65,United States,1990.0,1991.0,1.0,Syndication,Traditional,1991.0,1.0,Golden Age (85-96),the new adventures of he-man,tt0169477,tvSeries,The New Adventures of He-Man,The New Adventures of He-Man,0.0,1990.0,1991.0,30.0,"Action,Adventure,Animation",5.3,762.0,0.0,0.4936708860759493,0.0,0.0010866526199281,0.1977400175853617,0,2.0,0.0,0.0,0.0,True,1,0.4936708860759493,0.0,0.0,0.0987341772151898,0,0.0,,,,0
The Mouse and the Monster,13,United States,1996.0,1997.0,1.0,UPN,Traditional,1997.0,1.0,Golden Age (85-96),the mouse and the monster,tt0426753,tvSeries,The Mouse and the Monster,The Mouse and the Monster,0.0,1996.0,1997.0,30.0,"Animation,Comedy",6.5,48.0,0.0,0.6455696202531644,0.0,5.764735384234026e-05,0.2582422599397264,0,0.0,,,0.0,,0,0.6455696202531644,0.0,0.0,0.1291139240506329,0,0.0,,,,0
The Midnight Gospel,8,United States,2020.0,2020.0,1.0,Netflix,Flash/Traditional,2020.0,0.0,Streaming Era (2010+),the midnight gospel,tt11639414,tvSeries,The Midnight Gospel,The Midnight Gospel,0.0,2020.0,2020.0,23.0,"Adventure,Animation,Comedy",8.2,29712.0,0.0,0.8607594936708859,0.0,0.0428089249633218,0.3550060287091848,1,0.0,,,0.0,,0,0.8607594936708859,0.0,0.0,0.1721518987341772,1,33.163,8.3,835.0,1 Seasons,1
The Magical Adventures of Quasimodo,26,Coproduction,1996.0,1996.0,1.0,Family Channel,Traditional,1996.0,0.0,Golden Age (85-96),the magical adventures of quasimodo,tt0819821,tvSeries,The Magical Adventures of Quasimodo,The Magical Adventures of Quasimodo,0.0,1996.0,1996.0,26.0,"Adventure,Animation,Fantasy",6.7,51.0,0.0,0.670886075949367,0.0,6.197090538051578e-05,0.268369923106092,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,0.0,,,,0
Bali,52,Coproduction,2005.0,2006.0,1.0,France 5,Traditional,2006.0,1.0,Modern (97-09),bali,tt3306842,tvSeries,Bali,Bali,0.0,2006.0,2006.0,13.0,"Animation,Comedy,Family",7.6,45.0,1.0,0.7848101265822783,0.0,5.332380230416473e-05,0.3139373815834874,0,0.0,,,0.0,,0,0.7848101265822783,0.0,0.0,0.1569620253164556,0,0.0,,,,0
Kangaroo Beach,26,Australian,2021.0,,1.0,ABC Kids,CGI,2023.0,2.0,Streaming Era (2010+),kangaroo beach,tt12769178,tvSeries,Kangaroo Beach,Kangaroo Beach,0.0,2020.0,,11.0,"Action,Adventure,Animation",7.1,79.0,1.0,0.721518987341772,0.0,0.0001023240530701,0.2886331759499763,0,0.0,,,0.0,,0,0.721518987341772,0.0,0.0,0.1443037974683544,0,0.0,,,,0
Littlest Pet Shop: A World of Our Own,52,United States,2018.0,2019.0,1.0,Discovery Family,Flash,2019.0,1.0,Streaming Era (2010+),littlest pet shop: a world of our own,tt8060322,tvSeries,Littlest Pet Shop: A World of Our Own,Littlest Pet Shop: A World of Our Own,0.0,2017.0,,11.0,"Animation,Comedy,Fantasy",5.8,132.0,1.0,0.5569620253164557,0.0,0.0001787067969112,0.22282948682581,0,0.0,,,0.0,,0,0.5569620253164557,0.0,0.0,0.1113924050632911,0,22.004,6.9,14.0,1 Seasons,1
Alice & Lewis,52,France,2020.0,,1.0,TF1,CGI,2023.0,3.0,Streaming Era (2010+),alice & lewis,tt17044460,tvSeries,Alice & Lewis,Alice & Lewis,0.0,2021.0,,11.0,"Animation,Family,Fantasy",7.8,39.0,1.0,0.8101265822784809,0.0,4.46766992278137e-05,0.3240618020861993,1,0.0,,,0.0,,0,0.8101265822784809,0.0,0.0,0.1620253164556961,1,0.0,,,,0
The Popeye Show,45,United States,2001.0,2002.0,1.0,Cartoon Network,Traditional,2002.0,1.0,Modern (97-09),the popeye show,tt0401051,tvSeries,The Popeye Show,The Popeye Show,0.0,2001.0,2003.0,30.0,"Animation,Family",7.4,175.0,0.0,0.7594936708860759,0.0,0.0002406777022917,0.3038576377800033,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
The Pondles,13,United Kingdom,1987.0,1987.0,1.0,"CITV, Nickelodeon",Traditional,1987.0,0.0,Golden Age (85-96),the pondles,tt1273498,tvSeries,The Pondles,The Pondles,0.0,1987.0,,11.0,"Animation,Family",5.6,15.0,0.0,0.5316455696202531,0.0,1.0088286922409543e-05,0.2126607499198318,0,0.0,,,0.0,,0,0.5316455696202531,0.0,0.0,0.1063291139240506,0,0.0,,,,0
The Pole,6,United States,2021.0,,1.0,Syfy,Flash,2023.0,2.0,Streaming Era (2010+),the pole,tt13212870,tvSeries,The Pole,The Pole,0.0,2021.0,2021.0,13.0,"Animation,Comedy,Fantasy",5.5,162.0,0.0,0.5189873417721519,0.0,0.000221942312293,0.207650422286934,0,0.0,,,0.0,,0,0.5189873417721519,0.0,0.0,0.1037974683544303,0,0.0,,,,0
The Poddington Peas,13,United Kingdom,1989.0,1989.0,1.0,BBC One,Traditional,1989.0,0.0,Golden Age (85-96),the poddington peas,tt1226712,tvSeries,The Poddington Peas,The Poddington Peas,0.0,1989.0,1989.0,5.0,"Adventure,Animation,Family",6.7,258.0,0.0,0.670886075949367,0.0,0.0003602959615146,0.2684445043701254,0,0.0,,,0.0,,0,0.670886075949367,0.0,0.0,0.1341772151898734,0,0.0,,,,0
The Plucky Duck Show,13,United States,1992.0,1992.0,1.0,Fox Kids,Traditional,1992.0,0.0,Golden Age (85-96),the plucky duck show,tt0103513,tvSeries,The Plucky Duck Show,The Plucky Duck Show,0.0,1992.0,1992.0,,"Adventure,Animation,Comedy",6.5,216.0,0.0,0.6455696202531644,0.0,0.0002997662399801,0.2583027896612608,0,0.0,,,0.0,,0,0.6455696202531644,0.0,0.0,0.1291139240506329,0,0.0,,,,0
The Patrick Star Show,18,United States,2021.0,,1.0,Nickelodeon,Traditional,2023.0,2.0,Streaming Era (2010+),the patrick star show,tt12915960,tvSeries,The Patrick Star Show,The Patrick Star Show,0.0,2021.0,,11.0,"Animation,Comedy,Family",3.7,2166.0,0.0,0.2911392405063291,0.0,0.0031100747397942,0.1172332148874802,0,0.0,,,0.0,,0,0.2911392405063291,0.0,0.0,0.0582278481012658,0,0.0,,,,0
The Oz Kids,9,United States,1996.0,1996.0,1.0,"ABC, Direct-to-video",Traditional,1996.0,0.0,Golden Age (85-96),the oz kids,tt0115307,tvSeries,The Oz Kids,The Oz Kids,0.0,1996.0,1996.0,,"Adventure,Animation,Family",7.4,48.0,0.0,0.7594936708860759,0.0,5.764735384234026e-05,0.3038118801928909,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
The Fairly OddParents: Fairly Odder,13,United States,2022.0,,1.0,Paramount+,Flash/Live-Action,2023.0,1.0,Streaming Era (2010+),the fairly oddparents: fairly odder,tt15057532,tvSeries,The Fairly OddParents: Fairly Odder,The Fairly Oddparents: Fairly Odder,0.0,2022.0,2022.0,25.0,"Adventure,Comedy,Family",2.5,998.0,0.0,0.1392405063291139,0.0,0.0014267720075979,0.056052895533545,0,0.0,,,0.0,,0,0.1392405063291139,0.0,0.0,0.0278481012658227,0,21.115,6.333,30.0,1 Seasons,1
Taffy,78,France,2018.0,,1.0,Boomerang,Flash,2023.0,5.0,Streaming Era (2010+),taffy,tt9179928,tvSeries,Taffy,Taffy,0.0,2017.0,,,"Adventure,Animation,Comedy",6.9,156.0,1.0,0.6962025316455696,0.0,0.0002132952092166,0.278534336460532,0,0.0,,,0.0,,0,0.6962025316455696,0.0,0.0,0.1392405063291139,0,27.811,4.3,3.0,1 Seasons,1
Bondi Band,52,Coproduction,2011.0,2011.0,1.0,Disney XD,Flash,2011.0,0.0,Streaming Era (2010+),bondi band,tt4800632,tvSeries,Bondi Band,Bondi Band,0.0,2010.0,2012.0,,"Action,Adventure,Animation",6.2,23.0,1.0,0.6075949367088607,0.0,2.16177576908776e-05,0.2430433791229669,0,0.0,,,0.0,,0,0.6075949367088607,0.0,0.0,0.1215189873417721,0,0.0,,,,0
Talking Tom and Friends Minis,59,Coproduction,2016.0,2018.0,1.0,YouTube,Flash,2018.0,2.0,Streaming Era (2010+),talking tom and friends minis,tt11542624,tvSeries,Talking Tom and Friends Minis,Talking Tom and Friends Minis,0.0,2015.0,2018.0,4.0,"Action,Animation,Comedy",7.4,32.0,1.0,0.7594936708860759,0.0,3.4588412305404155e-05,0.3038061154575067,0,0.0,,,0.0,,0,0.7594936708860759,0.0,0.0,0.1518987341772152,0,0.0,,,,0
Salty's Lighthouse,40,United States,1998.0,1998.0,1.0,PBS,Traditional,1998.0,0.0,Modern (97-09),salty's lighthouse,tt2881474,tvSeries,Salty's Lighthouse,Salty's Lighthouse,0.0,1997.0,1998.0,,"Animation,Family",6.3,42.0,1.0,0.6202531645569619,0.0,4.900025076598922e-05,0.2481135158854762,0,0.0,,,0.0,,0,0.6202531645569619,0.0,0.0,0.1240506329113923,0,0.0,,,,0
Banja,26,France,2007.0,2007.0,1.0,Canal+,Flash,2007.0,0.0,Modern (97-09),banja,tt0812993,tvSeries,Banja,Banja,0.0,2006.0,,26.0,Animation,6.6,28.0,1.0,0.6582278481012657,0.0,2.882367692117013e-05,0.2632983451597366,0,0.0,,,0.0,,0,0.6582278481012657,0.0,0.0,0.1316455696202531,0,0.0,,,,0
The Magic Key,26,United Kingdom,2000.0,2001.0,1.0,CBeebies,Traditional,2001.0,1.0,Modern (97-09),the magic key,tt6643520,tvSeries,The Magic Key,The Magic Key,0.0,2000.0,2001.0,14.0,"Adventure,Animation,Family",7.0,31.0,0.0,0.7088607594936708,0.0,3.3147228459345645e-05,0.2835525906045831,0,0.0,,,0.0,,0,0.7088607594936708,0.0,0.0,0.1417721518987341,0,0.0,,,,0
The Little Flying Bears,39,Coproduction,1990.0,1991.0,1.0,Syndication,Traditional,1991.0,1.0,Golden Age (85-96),the little flying bears,tt0300797,tvSeries,The Little Flying Bears,The Little Flying Bears,0.0,1990.0,1991.0,26.0,"Animation,Family",8.0,478.0,0.0,0.8354430379746834,0.0,0.0006773564076474,0.3343465542917853,1,0.0,,,0.0,,0,0.8354430379746834,0.0,0.0,0.1670886075949367,1,0.0,,,,0
The Lionhearts,13,United States,1998.0,1998.0,1.0,UPN,Traditional,1998.0,0.0,Modern (97-09),the lionhearts,tt0162816,tvSeries,The Lionhearts,The Lionhearts,0.0,1998.0,1998.0,30.0,"Animation,Comedy,Family",6.6,107.0,0.0,0.6582278481012657,0.0,0.0001426772007597,0.2633268085406962,0,0.0,,,0.0,,0,0.6582278481012657,0.0,0.0,0.1316455696202531,0,0.0,,,,0
The Legend of Zelda,13,United States,1989.0,1989.0,1.0,Syndication,Traditional,1989.0,0.0,Golden Age (85-96),the legend of zelda,tt0832330,tvSeries,The Legend of Zelda,The Legend of Zelda,0.0,1989.0,1989.0,15.0,"Action,Adventure,Animation",6.0,2241.0,0.0,0.5822784810126581,0.0,0.0032181635282486,0.2337159332871254,0,15.0,4.25,0.0,1600.0,True,1,0.5822784810126581,0.0329557157569515,0.0,0.134581339868855,0,0.0,,,,0
The Legend of Vox Machina,12,United States,2022.0,,1.0,Amazon Prime Video,Traditional,2023.0,1.0,Streaming Era (2010+),the legend of vox machina,tt11247158,tvSeries,The Legend of Vox Machina,The Legend of Vox Machina,0.0,2022.0,,30.0,"Action,Adventure,Animation",8.4,53712.0,0.0,0.8860759493670886,0.0,0.077397337268726,0.3737797140640169,1,15.0,4.25,0.0,1600.0,True,1,0.8860759493670886,0.0329557157569515,0.0,0.1953408335397411,1,89.776,8.239,475.0,1 Seasons,1
The Karate Kid,13,United States,1989.0,1989.0,1.0,NBC,Traditional,1989.0,0.0,Golden Age (85-96),the karate kid,tt0137311,tvSeries,The Karate Kid,The Karate Kid,0.0,1989.0,1989.0,,"Action,Adventure,Animation",5.0,386.0,0.0,0.4556962025316455,0.0,0.0005447674938101,0.1824146728861107,0,0.0,,,0.0,,0,0.4556962025316455,0.0,0.0,0.0911392405063291,0,0.0,,,,0
The New Yogi Bear Show,45,United States,1988.0,1988.0,1.0,Syndication,Traditional,1988.0,0.0,Golden Age (85-96),the new yogi bear show,tt0450931,tvSeries,The New Yogi Bear Show,The New Yogi Bear Show,0.0,1988.0,1990.0,24.0,"Animation,Comedy,Family",6.5,292.0,0.0,0.6455696202531644,0.0,0.0004092962122806,0.2583301721543359,0,0.0,,,0.0,,0,0.6455696202531644,0.0,0.0,0.1291139240506329,0,0.0,,,,0
The New Archies,14,United States,1987.0,1989.0,1.0,NBC,Traditional,1989.0,2.0,Golden Age (85-96),the new archies,tt0176382,tvSeries,The New Archies,The New Archies,0.0,1987.0,,30.0,"Animation,Comedy,Family",6.1,158.0,0.0,0.5949367088607593,0.0,0.0002161775769087,0.2380287279385309,0,0.0,,,0.0,,0,0.5949367088607593,0.0,0.0,0.1189873417721518,0,0.0,,,,0
